1,0,0,0,0.0
1,0,1,0,0.003301637612255679
1,0,2,0,0.017587055926837847
1,0,4,0,0.03469812630117974
1,1,0,0,0.00972100709633518
1,1,1,0,0.016337199803953602
1,1,2,0,0.026102845210127904
1,1,4,0,0.0
1,2,0,0,0.01599488163787588
1,2,1,0,0.028401022436807723
1,2,2,0,0.03257328990228013
1,2,4,0,0.046948356807511735
2,0,0,0,0.001207044310596642
2,0,1,0,0.0
2,0,2,0,0.03755868544600939
2,0,4,0,0.05372492836676218
2,1,0,0,0.01880759826970096
2,1,1,0,0.033936651583710405
2,1,2,0,0.048433968356474004
2,1,4,0,0.048344210780759005
2,2,0,0,0.0676132521974307
2,2,1,0,0.018484288354898334
2,2,2,0,0.05770340450086555
2,2,4,0,0.08143322475570033
3,0,0,0,0.003508064162493532
3,0,1,0,0.0
3,0,2,0,0.016359918200408996
3,0,4,0,0.1520912547528517
3,1,0,0,0.021957753282684116
3,1,1,0,0.01795869500149656
3,1,2,0,0.0474068455484972
3,1,4,0,0.04457652303120357
3,2,0,0,0.03872666718302223
3,2,1,0,0.13531799729364005
3,2,2,0,0.06276675872457946
3,2,4,0,0.08787346221441124
4,0,0,0,0.0021858560540926513
4,0,1,0,0.0013442787496415257
4,0,2,0,0.004735147420923038
4,0,4,0,0.035669698591046906
4,1,0,0,0.024100741097788758
4,1,1,0,0.03528166529460191
4,1,2,0,0.0552224676554118
4,1,4,0,0.08830579033682352
4,2,0,0,0.04835255923188506
4,2,1,0,0.030378977747398804
4,2,2,0,0.06663705019991116
4,2,4,0,0.09388202159286496
5,0,0,0,0.0037625575357756514
5,0,1,0,4.4441086673451343E-4
5,0,2,0,0.004100209110664644
5,0,4,0,0.034952813701502966
5,1,0,0,0.010851086917206208
5,1,1,0,0.02993339818902941
5,1,2,0,0.055451583835863315
5,1,4,0,0.08638894221539643
5,2,0,0,0.06220194899440182
5,2,1,0,0.04689698296076286
5,2,2,0,0.049648324369052546
5,2,4,0,0.12940795858945325
1,0,0,1,0.003032379750980975
1,0,1,1,0.002538908777007642
1,0,2,1,0.017627357659086903
1,0,4,1,0.03505082369435682
1,1,0,1,0.011113580795732384
1,1,1,1,0.015408320493066256
1,1,2,1,0.02519526329050139
1,1,4,1,0.2976190476190476
1,2,0,1,0.010823682216690118
1,2,1,1,0.012711325791280032
1,2,2,1,0.027631942525559547
1,2,4,1,0.0474158368895211
2,0,0,1,0.0017511601435951317
2,0,1,1,0.0029320354189878613
2,0,2,1,0.03561253561253561
2,0,4,1,0.07063393960798163
2,1,0,1,0.009283973540675408
2,1,1,1,0.011837821840781297
2,1,2,1,0.025396825396825397
2,1,4,1,0.07587253414264036
2,2,0,1,0.017895490336435216
2,2,1,1,0.02357749135491984
2,2,2,1,0.054171180931744306
2,2,4,1,0.07718034473887317
3,0,0,1,0.0038417506089174712
3,0,1,1,0.0
3,0,2,1,0.0405569825604975
3,0,4,1,0.08300132802124834
3,1,0,1,0.02099590579836932
3,1,1,1,0.01884303749764462
3,1,2,1,0.045520757465404224
3,1,4,1,0.043478260869565216
3,2,0,1,0.046349942062572425
3,2,1,1,0.053231129564569366
3,2,2,1,0.07747933884297521
3,2,4,1,0.0859106529209622
4,0,0,1,0.006559158928420836
4,0,1,1,0.0
4,0,2,1,0.0
4,0,4,1,0.1051967178624027
4,1,0,1,0.028260562385191465
4,1,1,1,0.027909572983533353
4,1,2,1,0.05393327683180522
4,1,4,1,0.05651633322030067
4,2,0,1,0.03416856492027335
4,2,1,1,0.06663334999167084
4,2,2,1,0.07126858073712075
4,2,4,1,0.10346611484738748
5,0,0,1,0.00299770974975119
5,0,1,1,0.001643594705981452
5,0,2,1,0.0010887434811484068
5,0,4,1,0.04855311711011847
5,1,0,1,0.021258503401360544
5,1,1,1,0.03959276018099547
5,1,2,1,0.04989466681450271
5,1,4,1,0.08336420896628381
5,2,0,1,0.05542008423852804
5,2,1,1,0.038665488289880694
5,2,2,1,0.043634776917203015
5,2,4,1,0.07942811755361398
1,0,0,2,0.0029244041526538967
1,0,1,2,0.003928964325003929
1,0,2,2,0.019230769230769232
1,0,4,2,0.0350140056022409
1,1,0,2,0.011314777098891152
1,1,1,2,0.012020675561966582
1,1,2,2,0.1314060446780552
1,1,4,2,0.08009611533840609
1,2,0,2,0.03929273084479371
1,2,1,2,0.023025558369790467
1,2,2,2,0.035398230088495575
1,2,4,2,0.04701457451810061
2,0,0,2,0.0012080261255783425
2,0,1,2,0.010720986330742428
2,0,2,2,0.026876903780684466
2,0,4,2,0.05310674455655868
2,1,0,2,0.01440299582313121
2,1,1,2,0.01569119723834929
2,1,2,2,0.02488181139586962
2,1,4,2,0.0718132854578097
2,2,0,2,0.03548196333530455
2,2,1,2,0.03777148253068933
2,2,2,2,0.06291286568103177
2,2,4,2,0.07329587099926704
3,0,0,2,0.003189121269525395
3,0,1,2,4.7570344647146967E-4
3,0,2,2,0.04575462448526047
3,0,4,2,0.07015902712815715
3,1,0,2,0.015717833453836722
3,1,1,2,0.017779885023410182
3,1,2,2,0.04538440591812653
3,1,4,2,0.04398826979472141
3,2,0,2,0.038019199695846405
3,2,1,2,0.08290155440414508
3,2,2,2,0.07547169811320754
3,2,4,2,0.13559322033898305
4,0,0,2,0.0057910586055130876
4,0,1,2,0.0015365388949212268
4,0,2,2,0.0356654580039232
4,0,4,2,0.08925914906277893
4,1,0,2,0.019774081123167808
4,1,1,2,0.021679746780557604
4,1,2,2,0.05993663841082285
4,1,4,2,0.08326394671107411
4,2,0,2,0.04310344827586207
4,2,1,2,0.04057453542156942
4,2,2,2,0.033444816053511704
4,2,4,2,0.2284527518172378
5,0,0,2,0.003753072828378235
5,0,1,2,0.001684806415742831
5,0,2,2,0.0
5,0,4,2,0.05819028222286878
5,1,0,2,0.021253339810541658
5,1,1,2,0.02652168147460549
5,1,2,2,0.043832185347526614
5,1,4,2,0.06479081821547575
5,2,0,2,0.1101591187270502
5,2,1,2,0.10339123242349049
5,2,2,2,0.05381552039608223
5,2,4,2,0.09587727708533077
