1_1_4_$SYS/broker/uptime,1716433366669,218251 seconds
1_1_4_$SYS/broker/uptime,1716434058381,218944 seconds
1_1_4_$SYS/broker/uptime,1716434750383,219637 seconds
5_1_4_$SYS/broker/bytes/received,1716433920039,3263815916
5_1_4_$SYS/broker/bytes/received,1716434612004,3294760461
5_1_4_$SYS/broker/bytes/received,1716434613045,3294928823
5_1_4_$SYS/broker/bytes/received,1716435304254,3327750230
4_2_0_$SYS/broker/clients/expired,1716433792977,0
4_2_0_$SYS/broker/clients/expired,1716434484850,0
4_2_0_$SYS/broker/clients/expired,1716435176855,0
2_1_2_$SYS/broker/load/messages/sent/5min,1716433493276,123186.09
2_1_2_$SYS/broker/load/messages/sent/5min,1716434185006,382058.87
2_1_2_$SYS/broker/load/messages/sent/5min,1716434877006,399050.41
2_1_2_$SYS/broker/load/messages/sent/5min,1716434877026,389168.25
3_1_4_$SYS/broker/load/bytes/sent/1min,1716433643008,6365612.48
3_1_4_$SYS/broker/load/bytes/sent/1min,1716434334804,7107450.10
3_1_4_$SYS/broker/load/bytes/sent/1min,1716435026794,8082677.70
3_0_0_$SYS/broker/load/publish/received/15min,1716433569198,49851.07
3_0_0_$SYS/broker/load/publish/received/15min,1716434262386,125624.31
3_0_0_$SYS/broker/load/publish/received/15min,1716434953807,147845.69
4_1_1_$SYS/broker/load/sockets/5min,1716433758386,0.61
4_1_1_$SYS/broker/load/sockets/5min,1716434450224,0.27
4_1_1_$SYS/broker/load/sockets/5min,1716435142141,0.27
1_1_0_$SYS/broker/messages/stored,1716433332191,53
1_1_0_$SYS/broker/messages/stored,1716434023868,54
1_1_0_$SYS/broker/messages/stored,1716434715864,54
1_2_2_$SYS/broker/load/publish/received/15min,1716433401183,19490.39
1_2_2_$SYS/broker/load/publish/received/15min,1716434092909,106421.34
1_2_2_$SYS/broker/load/publish/received/15min,1716434784922,143888.44
4_0_0_$SYS/broker/load/publish/dropped/5min,1716435094397,586.17
4_0_0_$SYS/broker/load/publish/dropped/5min,1716435094414,12244.31
4_0_2_$SYS/broker/store/messages/count,1716433723787,53
4_0_2_$SYS/broker/store/messages/count,1716434415591,53
4_0_2_$SYS/broker/store/messages/count,1716435107497,53
3_2_4_$SYS/broker/subscriptions/count,1716433689125,19
3_2_4_$SYS/broker/subscriptions/count,1716434381011,19
3_2_4_$SYS/broker/subscriptions/count,1716434382042,20
2_1_0_$SYS/broker/retained messages/count,1716433470247,53
2_1_0_$SYS/broker/retained messages/count,1716434161979,53
2_1_0_$SYS/broker/retained messages/count,1716434853987,53
4_2_4_$SYS/broker/load/bytes/sent/1min,1716433827606,5332603.84
4_2_4_$SYS/broker/load/bytes/sent/1min,1716434519486,5292760.18
4_2_4_$SYS/broker/load/bytes/sent/1min,1716435211573,5201365.23
1_2_4_$SYS/broker/load/bytes/sent/15min,1716433412689,647669.38
1_2_4_$SYS/broker/load/bytes/sent/15min,1716433414028,646235.47
1_2_4_$SYS/broker/load/bytes/sent/15min,1716434104417,4678710.72
1_2_4_$SYS/broker/load/bytes/sent/15min,1716434796433,6462753.58
2_1_2_$SYS/broker/load/messages/sent/15min,1716433493276,66320.88
2_1_2_$SYS/broker/load/messages/sent/15min,1716434185006,260316.84
2_1_2_$SYS/broker/load/messages/sent/15min,1716434877006,345528.42
2_1_2_$SYS/broker/load/messages/sent/15min,1716434877027,342844.20
1_2_0_$SYS/broker/load/sockets/5min,1716433378180,2.20
1_2_0_$SYS/broker/load/sockets/5min,1716434069892,0.27
1_0_0_$SYS/broker/store/messages/count,1716433286122,53
1_0_0_$SYS/broker/store/messages/count,1716433979020,53
1_0_0_$SYS/broker/store/messages/count,1716434669919,53
5_1_2_$SYS/broker/publish/bytes/sent,1716433908465,1975559582
5_1_2_$SYS/broker/publish/bytes/sent,1716433909031,1975657977
5_1_2_$SYS/broker/publish/bytes/sent,1716434600420,1995245629
5_1_2_$SYS/broker/publish/bytes/sent,1716435292703,2015837115
3_1_0_$SYS/broker/messages/sent,1716433608452,440540933
3_1_0_$SYS/broker/messages/sent,1716434300212,445651930
3_1_0_$SYS/broker/messages/sent,1716434992188,450695102
2_2_1_$SYS/broker/bytes/received,1716433527839,3243677190
2_2_1_$SYS/broker/bytes/received,1716434219554,3273921765
2_2_1_$SYS/broker/bytes/received,1716434911769,3304331385
3_0_4_$SYS/broker/publish/bytes/sent,1716433596932,1964802793
3_0_4_$SYS/broker/publish/bytes/sent,1716434288684,1984895899
3_0_4_$SYS/broker/publish/bytes/sent,1716434980663,2004943063
4_2_1_$SYS/broker/clients/active,1716433804516,7
4_2_1_$SYS/broker/clients/active,1716434496402,7
4_2_1_$SYS/broker/clients/active,1716435188441,7
4_1_4_$SYS/broker/load/publish/received/1min,1716433781442,186626.42
4_1_4_$SYS/broker/load/publish/received/1min,1716434473307,177341.88
4_1_4_$SYS/broker/load/publish/received/1min,1716435165285,183541.63
1_1_0_$SYS/broker/publish/bytes/sent,1716433332196,1958906268
1_1_0_$SYS/broker/publish/bytes/sent,1716434023868,1978158828
1_1_0_$SYS/broker/publish/bytes/sent,1716434715869,1997492771
1_2_1_$SYS/broker/heap/current,1716433389682,10567691376
1_2_1_$SYS/broker/heap/current,1716434081403,10667978048
1_2_1_$SYS/broker/heap/current,1716434773416,10766943392
4_1_0_$SYS/broker/load/bytes/sent/1min,1716433746863,12247776.28
4_1_0_$SYS/broker/load/bytes/sent/1min,1716434438664,11517995.65
4_1_0_$SYS/broker/load/bytes/sent/1min,1716435130701,11477062.56
2_0_2_$SYS/broker/load/messages/sent/1min,1716433447220,371457.74
2_0_2_$SYS/broker/load/messages/sent/1min,1716434138949,491357.40
2_0_2_$SYS/broker/load/messages/sent/1min,1716434140026,426519.21
2_0_2_$SYS/broker/load/messages/sent/1min,1716434830960,499963.36
1_2_2_$SYS/broker/load/bytes/sent/1min,1716433401183,1163837.86
1_2_2_$SYS/broker/load/bytes/sent/1min,1716434092910,4062325.37
1_2_2_$SYS/broker/load/bytes/sent/1min,1716434784922,3097767.16
1_1_4_$SYS/broker/store/messages/count,1716433366670,53
1_1_4_$SYS/broker/store/messages/count,1716434058382,53
1_1_4_$SYS/broker/store/messages/count,1716434750383,54
5_2_0_$SYS/broker/load/connections/15min,1716433931599,2.66
5_2_0_$SYS/broker/load/connections/15min,1716434623577,1.25
5_2_0_$SYS/broker/load/connections/15min,1716434624026,1.23
1_1_2_$SYS/broker/clients/total,1716433355164,7
1_1_2_$SYS/broker/clients/total,1716434046870,7
1_1_2_$SYS/broker/clients/total,1716434738874,7
1_2_2_$SYS/broker/bytes/received,1716433401184,3239637223
1_2_2_$SYS/broker/bytes/received,1716434092912,3268589270
1_2_2_$SYS/broker/bytes/received,1716434784923,3299188054
3_2_2_$SYS/broker/clients/active,1716433677599,7
3_2_2_$SYS/broker/clients/active,1716434369397,7
3_2_2_$SYS/broker/clients/active,1716435061365,7
2_1_2_$SYS/broker/publish/messages/dropped,1716433493277,1559283
2_1_2_$SYS/broker/publish/messages/dropped,1716434185007,1559283
2_1_2_$SYS/broker/publish/messages/dropped,1716434877007,1561520
3_0_2_$SYS/broker/load/bytes/sent/5min,1716433585411,4476133.81
3_0_2_$SYS/broker/load/bytes/sent/5min,1716434277162,8478844.84
3_0_2_$SYS/broker/load/bytes/sent/5min,1716434969142,9196954.89
3_2_1_$SYS/broker/load/bytes/sent/5min,1716433666082,4129493.45
3_2_1_$SYS/broker/load/bytes/sent/5min,1716433667028,3991551.28
3_2_1_$SYS/broker/load/bytes/sent/5min,1716434357858,7293454.16
3_2_1_$SYS/broker/load/bytes/sent/5min,1716435049838,7895796.38
5_1_0_$SYS/broker/clients/inactive,1716433885360,0
5_1_0_$SYS/broker/clients/inactive,1716434577290,0
5_1_0_$SYS/broker/clients/inactive,1716435269506,0
1_2_0_$SYS/broker/load/publish/dropped/5min,1716433378178,0.28
1_2_0_$SYS/broker/load/publish/dropped/5min,1716434069892,0.28
1_2_1_$SYS/broker/load/bytes/received/1min,1716433389680,362496.88
1_2_1_$SYS/broker/load/bytes/received/1min,1716434081402,1523475.55
1_2_1_$SYS/broker/load/bytes/received/1min,1716434773415,1197013.76
1_0_4_$SYS/broker/load/publish/received/1min,1716433320642,27285.65
1_0_4_$SYS/broker/load/publish/received/1min,1716434012351,192132.28
1_0_4_$SYS/broker/load/publish/received/1min,1716434704349,162342.53
2_1_2_$SYS/broker/retained messages/count,1716433493277,53
2_1_2_$SYS/broker/retained messages/count,1716434185007,53
2_1_2_$SYS/broker/retained messages/count,1716434877007,53
3_1_1_$SYS/broker/heap/current,1716433619973,10597725232
3_1_1_$SYS/broker/heap/current,1716434311763,10701985584
3_1_1_$SYS/broker/heap/current,1716435003730,10804715952
1_0_2_$SYS/broker/publish/messages/sent,1716433309136,378171372
1_0_2_$SYS/broker/publish/messages/sent,1716434000838,382392089
1_0_2_$SYS/broker/publish/messages/sent,1716434692854,386644649
3_2_0_$SYS/broker/load/publish/received/1min,1716433654630,122492.25
3_2_0_$SYS/broker/load/publish/received/1min,1716434346329,134147.61
3_2_0_$SYS/broker/load/publish/received/1min,1716435038314,153144.11
3_0_0_$SYS/broker/publish/bytes/sent,1716433569199,1964302492
3_0_0_$SYS/broker/publish/bytes/sent,1716434262387,1984379830
3_0_0_$SYS/broker/publish/bytes/sent,1716434953808,2002090791
2_2_2_$SYS/broker/bytes/sent,1716433539324,8893458360
2_2_2_$SYS/broker/bytes/sent,1716434231071,8993266114
2_2_2_$SYS/broker/bytes/sent,1716434923066,9089801300
4_1_1_$SYS/broker/load/bytes/sent/15min,1716433758385,3354733.97
4_1_1_$SYS/broker/load/bytes/sent/15min,1716434450224,6168562.37
4_1_1_$SYS/broker/load/bytes/sent/15min,1716435142141,7599034.01
1_2_1_$SYS/broker/store/messages/bytes,1716433389681,353
1_2_1_$SYS/broker/store/messages/bytes,1716434081402,369
1_2_1_$SYS/broker/store/messages/bytes,1716434773416,376
4_2_0_$SYS/broker/load/publish/sent/1min,1716433792978,329222.83
4_2_0_$SYS/broker/load/publish/sent/1min,1716434484850,321309.48
4_2_0_$SYS/broker/load/publish/sent/1min,1716435176856,314490.64
1_0_4_$SYS/broker/load/sockets/1min,1716433320642,3.69
1_0_4_$SYS/broker/load/sockets/1min,1716434012352,0.05
1_0_4_$SYS/broker/load/sockets/1min,1716434704350,0.05
5_2_4_$SYS/broker/uptime,1716433966315,218856 seconds
5_2_4_$SYS/broker/uptime,1716434658325,219549 seconds
3_2_1_$SYS/broker/heap/maximum,1716433666082,10599721392
3_2_1_$SYS/broker/heap/maximum,1716433667033,10599775120
3_2_1_$SYS/broker/heap/maximum,1716434357859,10703800720
3_2_1_$SYS/broker/heap/maximum,1716435049838,10806492736
5_2_0_$SYS/broker/load/publish/received/5min,1716433931595,183361.60
5_2_0_$SYS/broker/load/publish/received/5min,1716434623576,210183.12
5_2_0_$SYS/broker/load/publish/received/5min,1716434624026,206135.86
2_1_1_$SYS/broker/load/publish/received/15min,1716433481774,35354.29
2_1_1_$SYS/broker/load/publish/received/15min,1716434173495,116709.11
2_1_1_$SYS/broker/load/publish/received/15min,1716434865496,152206.67
2_1_1_$SYS/broker/load/publish/received/15min,1716434866102,151113.86
2_0_4_$SYS/broker/load/messages/sent/1min,1716433458729,319262.80
2_0_4_$SYS/broker/load/messages/sent/1min,1716434150460,426519.21
2_0_4_$SYS/broker/load/messages/sent/1min,1716434151027,364275.90
2_0_4_$SYS/broker/load/messages/sent/1min,1716434842469,433113.46
1_2_4_$SYS/broker/subscriptions/count,1716433412689,19
1_2_4_$SYS/broker/subscriptions/count,1716433414028,20
1_2_4_$SYS/broker/subscriptions/count,1716434104418,19
1_2_4_$SYS/broker/subscriptions/count,1716434796433,19
1_2_4_$SYS/broker/messages/stored,1716433412689,54
1_2_4_$SYS/broker/messages/stored,1716434104418,54
1_2_4_$SYS/broker/messages/stored,1716434796433,54
5_1_0_$SYS/broker/load/publish/sent/1min,1716433885361,693728.27
5_1_0_$SYS/broker/load/publish/sent/1min,1716434577290,702525.18
5_1_0_$SYS/broker/load/publish/sent/1min,1716435269507,767198.65
3_2_4_$SYS/broker/load/publish/dropped/15min,1716433689123,0.82
3_2_4_$SYS/broker/load/publish/dropped/15min,1716434381010,0.82
5_1_0_$SYS/broker/load/publish/received/1min,1716433885360,346666.79
5_1_0_$SYS/broker/load/publish/received/1min,1716434577290,351058.46
5_1_0_$SYS/broker/load/publish/received/1min,1716435269507,385833.89
5_2_4_$SYS/broker/load/sockets/1min,1716433966318,0.05
5_2_4_$SYS/broker/load/sockets/1min,1716434658325,0.05
2_1_4_$SYS/broker/load/bytes/received/15min,1716433504786,469476.47
2_1_4_$SYS/broker/load/bytes/received/15min,1716434196522,1577220.74
2_1_4_$SYS/broker/load/bytes/received/15min,1716434888521,2107159.82
1_1_0_$SYS/broker/load/bytes/sent/5min,1716433332189,420487.36
1_1_0_$SYS/broker/load/bytes/sent/5min,1716434023868,8205577.01
1_1_0_$SYS/broker/load/bytes/sent/5min,1716434715864,8738264.20
1_0_4_$SYS/broker/load/publish/sent/5min,1716433320642,17144.49
1_0_4_$SYS/broker/load/publish/sent/5min,1716434012351,371628.06
1_0_4_$SYS/broker/load/publish/sent/5min,1716434704349,390953.29
2_0_2_$SYS/broker/messages/stored,1716433447222,53
2_0_2_$SYS/broker/messages/stored,1716434138949,53
2_0_2_$SYS/broker/messages/stored,1716434830961,53
1_0_0_$SYS/broker/bytes/sent,1716433286122,8876105012
1_0_0_$SYS/broker/bytes/sent,1716433979021,8968245619
1_0_0_$SYS/broker/bytes/sent,1716434669920,9068750789
2_0_2_$SYS/broker/load/publish/sent/1min,1716433447220,357220.94
2_0_2_$SYS/broker/load/publish/sent/1min,1716434138949,454346.42
2_0_2_$SYS/broker/load/publish/sent/1min,1716434140026,395705.18
2_0_2_$SYS/broker/load/publish/sent/1min,1716434830961,468145.50
2_1_0_$SYS/broker/bytes/received,1716433470247,3243215804
