1,0,0,0,2306.1186440677966
1,0,1,0,710.6610169491526
1,0,2,0,374.79661016949154
1,0,4,0,195.25423728813558
1,1,0,0,1590.5254237288136
1,1,1,0,510.6949152542373
1,1,2,0,302.2881355932203
1,1,4,0,167.01694915254237
1,2,0,0,824.5593220338983
1,2,1,0,438.1694915254237
1,2,2,0,268.5762711864407
1,2,4,0,156.79661016949152
2,0,0,0,18133.593220338982
2,0,1,0,2043.2881355932204
2,0,2,0,757.7966101694915
2,0,4,0,394.91525423728814
2,1,0,0,2478.4406779661017
2,1,1,0,786.8305084745763
2,1,2,0,505.8813559322034
2,1,4,0,294.7118644067797
2,2,0,0,2768.7796610169494
2,2,1,0,629.8474576271186
2,2,2,0,457.23728813559325
2,2,4,0,276.3898305084746
3,0,0,0,23769.98305084746
3,0,1,0,25714.98305084746
3,0,2,0,192.08474576271186
3,0,4,0,578.1016949152543
3,1,0,0,2957.0169491525426
3,1,1,0,1111.915254237288
3,1,2,0,730.3728813559322
3,1,4,0,499.3220338983051
3,2,0,0,2750.9491525423728
3,2,1,0,876.3898305084746
3,2,2,0,640.0338983050848
3,2,4,0,438.3050847457627
4,0,0,0,25213.86440677966
4,0,1,0,17146.42372881356
4,0,2,0,0.0
4,0,4,0,185.15254237288136
4,1,0,0,2382.4576271186443
4,1,1,0,1433.5762711864406
4,1,2,0,918.2542372881356
4,1,4,0,604.5932203389831
4,2,0,0,3280.1525423728813
4,2,1,0,1709.9661016949153
4,2,2,0,796.9322033898305
4,2,4,0,525.1694915254237
5,0,0,0,25616.42372881356
5,0,1,0,16528.762711864405
5,0,2,0,550.4406779661017
5,0,4,0,1002.5084745762712
5,1,0,0,4657.745762711865
5,1,1,0,1845.7966101694915
5,1,2,0,1140.915254237288
5,1,4,0,707.5762711864406
5,2,0,0,2968.35593220339
5,2,1,0,1953.7627118644068
5,2,2,0,899.8644067796611
5,2,4,0,544.0847457627119
1,0,0,1,26953.915254237287
1,0,1,1,778.7966101694915
1,0,2,1,319.06779661016947
1,0,4,1,173.45762711864407
1,1,0,1,1684.5593220338983
1,1,1,1,444.8305084745763
1,1,2,1,262.3728813559322
1,1,4,1,147.35593220338984
1,2,0,1,1951.084745762712
1,2,1,1,387.35593220338984
1,2,2,1,235.38983050847457
1,2,4,1,135.20338983050848
2,0,0,1,19224.101694915254
2,0,1,1,1855.4237288135594
2,0,2,1,754.1694915254237
2,0,4,1,394.64406779661016
2,1,0,1,2436.423728813559
2,1,1,1,430.7118644067797
2,1,2,1,260.1186440677966
2,1,4,1,147.05084745762713
2,2,0,1,1919.0169491525423
2,2,1,1,366.728813559322
2,2,2,1,232.15254237288136
2,2,4,1,153.38983050847457
3,0,0,1,19781.372881355932
3,0,1,1,1574.2881355932204
3,0,2,1,755.1694915254237
3,0,4,1,394.3898305084746
3,1,0,1,1988.3559322033898
3,1,1,1,467.135593220339
3,1,2,1,303.9491525423729
3,1,4,1,169.3050847457627
3,2,0,1,1938.1694915254238
3,2,1,1,363.89830508474574
3,2,2,1,225.47457627118644
3,2,4,1,134.88135593220338
4,0,0,1,20578.830508474577
4,0,1,1,1415.0677966101696
4,0,2,1,751.4237288135594
4,0,4,1,393.135593220339
4,1,0,1,2215.135593220339
4,1,1,1,440.8305084745763
4,1,2,1,301.06779661016947
4,1,4,1,146.84745762711864
4,2,0,1,1861.135593220339
4,2,1,1,358.54237288135596
4,2,2,1,235.1864406779661
4,2,4,1,135.16949152542372
5,0,0,1,21578.694915254237
5,0,1,1,1452.2372881355932
5,0,2,1,640.457627118644
5,0,4,1,350.77966101694915
5,1,0,1,2589.491525423729
5,1,1,1,732.457627118644
5,1,2,1,505.20338983050846
5,1,4,1,293.79661016949154
5,2,0,1,2794.4576271186443
5,2,1,1,609.8644067796611
5,2,2,1,442.0
5,2,4,1,270.7118644067797
1,0,0,2,4729.254237288135
1,0,1,2,0.0
1,0,2,2,0.0
1,0,4,2,0.0
1,1,0,2,0.0
1,1,1,2,0.0
1,1,2,2,0.0
1,1,4,2,0.0
1,2,0,2,0.0
1,2,1,2,0.0
1,2,2,2,0.0
1,2,4,2,0.0
2,0,0,2,0.0
2,0,1,2,0.0
2,0,2,2,0.0
2,0,4,2,0.0
2,1,0,2,0.0
2,1,1,2,0.0
2,1,2,2,0.0
2,1,4,2,0.0
2,2,0,2,0.0
2,2,1,2,0.0
2,2,2,2,0.0
2,2,4,2,0.0
3,0,0,2,0.0
3,0,1,2,0.0
3,0,2,2,0.0
3,0,4,2,0.0
3,1,0,2,0.0
3,1,1,2,0.0
3,1,2,2,0.0
3,1,4,2,0.0
3,2,0,2,0.0
3,2,1,2,0.0
3,2,2,2,0.0
3,2,4,2,0.0
4,0,0,2,1413.8135593220338
4,0,1,2,592.0677966101695
4,0,2,2,318.271186440678
4,0,4,2,172.28813559322035
4,1,0,2,1641.9322033898304
4,1,1,2,438.0
4,1,2,2,258.7118644067797
4,1,4,2,146.25423728813558
4,2,0,2,457.9491525423729
4,2,1,2,369.1186440677966
4,2,2,2,236.4915254237288
4,2,4,2,131.11864406779662
5,0,0,2,17611.22033898305
5,0,1,2,1309.4406779661017
5,0,2,2,646.3559322033898
5,0,4,2,349.54237288135596
5,1,0,2,2562.8813559322034
5,1,1,2,698.5762711864406
5,1,2,2,486.5762711864407
5,1,4,2,293.40677966101697
5,2,0,2,2050.0
5,2,1,2,150.45762711864407
5,2,2,2,444.6271186440678
5,2,4,2,265.0508474576271
